DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2022-11,224,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2022-12,177,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2023-01,205,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2023-02,208,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2023-03,307,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2023-04,700,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPM,TOT,TOTAL,2023-05,693,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-01,832788,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-02,803818,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-03,969852,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-04,1159693,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-05,1199937,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-06,1221779,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-07,1307292,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-08,1362008,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-09,1262047,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-10,1190673,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-11,927416,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2019-12,955488,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-01,890535,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-02,892783,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-03,431334,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-04,2751,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-05,9356,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-06,75561,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-07,371159,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-08,582802,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-09,443257,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-10,325497,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-11,162748,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2020-12,261315,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-01,198055,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-02,59771,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-03,96169,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-04,167557,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-05,296491,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-06,437361,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-07,651450,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-08,865576,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-09,789774,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-10,861450,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-11,716220,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2021-12,647373,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-01,474017,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-02,616427,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-03,848444,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-04,1131554,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-05,1196280,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-06,1227344,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-07,1308042,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-08,1362538,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-09,1295776,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-10,1257815,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-11,892474,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2022-12,973338,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2023-01,891826,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2023-02,923496,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2023-03,1093739,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2023-04,1349091,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPR,TOT,TOTAL,2023-05,1392223,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-01,6059,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-02,5973,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-03,10998,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-04,8383,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-05,15888,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-06,21019,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-07,26057,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-08,28390,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-09,23572,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-10,9814,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-11,6806,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2019-12,7170,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-01,8201,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-02,7732,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-03,3216,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-04,145,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-05,144,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-06,1150,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-07,4793,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-08,11159,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-09,8747,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-10,3992,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-11,1798,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2020-12,2040,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-01,1685,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-02,1601,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-03,1743,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-04,2149,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-05,4669,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-06,17572,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-07,24036,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-08,27334,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-09,20464,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-10,13710,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-11,6300,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2021-12,5642,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-01,7193,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-02,6288,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-03,6619,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-04,10075,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-05,14789,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-06,28879,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-07,34600,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-08,35322,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-09,28200,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-10,19249,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-11,9403,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2022-12,8033,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2023-01,9665,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2023-02,8487,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2023-03,10484,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2023-04,17835,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPS,TOT,TOTAL,2023-05,19088,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-01,1979540,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-02,1893861,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-03,2382144,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-04,2685788,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-05,2762210,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-06,2912654,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-07,3107819,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-08,3131379,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-09,2958462,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-10,2804231,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-11,2281620,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2019-12,2290417,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-01,2185396,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-02,2116019,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-03,1110046,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-04,26786,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-05,62764,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-06,155072,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-07,504426,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-08,876576,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-09,743387,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-10,600532,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-11,359033,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2020-12,526925,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-01,418626,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-02,123452,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-03,198615,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-04,357485,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-05,563814,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-06,858704,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-07,1243710,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-08,1697781,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-09,1631598,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-10,1850050,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-11,1719901,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2021-12,1491011,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-01,1569524,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-02,1720781,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-03,2266739,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-04,2879924,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-05,3075575,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-06,3326258,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-07,3670830,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-08,3692788,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-09,3403105,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-10,3339258,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-11,2828400,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2022-12,2785557,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2023-01,2242461,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2023-02,2727318,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2023-03,3149410,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2023-04,3378216,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPPT,TOT,TOTAL,2023-05,3464430,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-01,4517,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-02,3960,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-03,4737,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-04,6573,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-05,6424,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-06,9208,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-07,11369,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-08,11715,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-09,8186,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-10,5724,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-11,4686,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2019-12,4513,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-01,4031,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-02,4509,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-03,2303,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-04,416,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-05,845,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-06,2497,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-07,4955,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-08,7663,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-09,5387,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-10,4512,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,PT_LPSJ,TOT,TOTAL,2020-11,2160,
